url,localizacao,tipo,area_ha,area_m2,descricao,preco,valor_m2,quartos,suites,vagas,creci,total_comodos,categoria_area,categoria_preco
/imovel/rural-0-quartos-venda-setor-oeste-gama-df-ponte-alta-de-cima-1131972,"Ponte Alta de Cima, SETOR OESTE, GAMA","Venda Rural 2,00 ha",2.0,20000.0,,265000.0,13.0,0,0,0,21101,0,Médio (1-10 ha),Baixo (≤500k)
/imovel/rural-4-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-19-1226379,"Rua 19, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,01 ha",0.01,100.0,Condomínio em área rural - segurança 24h,590000.0,5.0,4,3,10,31789,7,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-2-quartos-venda-mansoes-de-recreio-estrela-dalva-viii-luziania-go-quadra-quadra-169-649224,"Quadra Quadra 169, MANSOES DE RECREIO ESTRELA DALVA VIII, LUZIANIA","Venda Rural 0,08 ha",0.08,800.0,CHÁCARA MURADA COM UMA CASA E UM BARRACO NO JARDIM INGÁ - LUZIÂNIA,95000.0,120.0,2,0,1,26425,2,Pequeno (≤1 ha),Baixo (≤500k)
/imovel/rural-4-quartos-venda-jardim-botanico-brasilia-df-condominio-residencial-santa-monica-1143415,"Condomínio Residencial Santa Mônica, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,"Sítio à venda, 20000 m² por R$ 2.300.000 - Jardim Botânico - Brasília/DF",2300000.0,115.0,6,3,0,19000,9,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-zona-rural-sao-sebastiao-df-rural-1146910,"RURAL, ZONA RURAL, SAO SEBASTIAO","Venda Rural 5,50 ha",5.5,55000.0,,990000.0,18.0,0,0,2,17816,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-mansoes-de-recreio-estrela-dalva-i-cidade-ocidental-go-quadra-1-1153940,"Quadra 1, MANSOES DE RECREIO ESTRELA DALVA I, CIDADE OCIDENTAL","Venda Rural 0,02 ha",0.02,200.0,"Chácara Escriturada com 12.736 m² - Ideal para Lazer, Descanso ou Investimento!",750000.0,4.0,0,0,0,11060,0,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-zona-rural-brasilia-df-zona-rural-1173061,"Zona Rural, ZONA RURAL, BRASILIA","Venda Rural 0,38 ha",0.38,3800.0,61 3595-1212 CHACARA  / LAGO NORTE / PLANO / 61 3595-1212,1300000.0,344.0,0,0,0,23202,0,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-grande-colorado-sobradinho-df-rodovia-df-150-1156770,"Rodovia DF 150, GRANDE COLORADO, SOBRADINHO","Venda Rural 2,88 ha",2.88,28800.0,A&M IMOVEIS VENDE EXELENTE AREA DE 28.885HECTARES AS MARGENS DA DF 150,11000000.0,381.0,0,0,0,28320,0,Médio (1-10 ha),Muito Alto (>5M)
/imovel/rural-0-quartos-venda-setor-bosque-formosa-go-avenida-tancredo-neves-1064672,"AVENIDA TANCREDO NEVES, SETOR BOSQUE, FORMOSA","Venda Rural 0,02 ha",0.02,200.0,Imobiliária Setor Bosque -Fazenda Setor Bosque à venda,6500000.0,33.0,0,0,0,21418,0,Pequeno (≤1 ha),Muito Alto (>5M)
/imovel/rural-3-quartos-venda-lago-norte-brasilia-df-smln-ml-trecho-7-conjunto-1-912579,"SMLN ML Trecho 7 Conjunto 1, LAGO NORTE, BRASILIA","Venda Rural 0,03 ha",0.03,300.0,MARAVILHOSA CHÁCARA NO SETOR DE MANSÕES DO LAGO NORTE!,900000.0,3.0,3,1,2,24203,4,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-estancias-vila-rica-sobradinho-df-rodovia-br-020-771219,"RODOVIA BR 020, ESTANCIAS VILA RICA, SOBRADINHO","Venda Rural 2,07 ha",2.07,20700.0,(61) 3595-1212 LOTE RURAL ESCRITURADO CHÁCARA ESTÂCIA VILA RICA 61 3256-8255,700000.0,33.0,0,0,0,23202,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-130-km-31-1088983,"Rodovia DF 130 KM 31, PARANOA, PARANOA","Venda Rural 22,00 ha",22.0,220000.0,"córrego e muitas nascentes dentro do terreno ,1,5 KM DO ASFALTO",2250000.0,10.0,0,0,0,24770,0,Grande (10-100 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-chacaras-ipanema-valparaiso-de-goias-go-rua-deodoro-da-fonseca-qs-03-04-e-05-1148704,"Rua Deodoro da Fonseca (Qs 03 04 e 05), CHACARAS IPANEMA, VALPARAISO DE GOIAS","Venda Rural 1,85 ha",1.85,18500.0,Próximo a BR 040,500000.0,27.0,0,0,20,20576,0,Médio (1-10 ha),Baixo (≤500k)
/imovel/rural-2-quartos-venda-paranoa-paranoa-df-rodovia-df-250-1161066,"RODOVIA DF 250, PARANOA, PARANOA","Venda Rural 0,08 ha",0.08,800.0,"RODOVIA DF 250, CHÁCARA SÃO JOSÉ - Chácara com 2 dormitórios à venda -  Paranoá",6500000.0,8.0,2,0,10,CJ1704,2,Pequeno (≤1 ha),Muito Alto (>5M)
/imovel/rural-0-quartos-venda-parque-da-barragem-setor-08-aguas-lindas-de-goias-go-quadra-35-conjunto-a-1105119,"Quadra 35 Conjunto A, PARQUE DA BARRAGEM SETOR 08, AGUAS LINDAS DE GOIAS","Venda Rural 17,25 ha",17.25,172500.0,ÁGUAS LINDAS - SÍTIO XODÓ DA VIOLA,1800000.0,10.0,0,0,0,25942,0,Grande (10-100 ha),Alto (1.5M-5M)
/imovel/rural-1-quarto-venda-altiplano-leste-brasilia-df-rodovia-df-001-altiplano-leste-1161542,"Rodovia DF 001 Altiplano Leste, ALTIPLANO LESTE, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,Fazenda Paranoá - Chácara à venda - Altiplano Leste - Brasília/DF,600000.0,30.0,1,0,0,CJ1704,1,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-2-quartos-venda-brazlandia-brazlandia-df-rodovia-df-220-1237096,"RODOVIA DF 220, BRAZLANDIA, BRAZLANDIA","Venda Rural 0,02 ha",0.02,200.0,"Área plana, excelente para o cultivo de hortaliça",1200000.0,6.0,2,0,0,27949,2,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-ponte-alta-gama-df-ponte-alta-norte-1163236,"Ponte Alta Norte, PONTE ALTA, GAMA","Venda Rural 0,02 ha",0.02,200.0,"DF290 e DF180 CHÁCARA PONTE ALTA GAMA  5,6 hectares Alto Potencial Hídrico",999000.0,4.0,0,0,10,25363,0,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-cidade-ocidental-cidade-ocidental-go-sq-1208407,"SQ, CIDADE OCIDENTAL, CIDADE OCIDENTAL","Venda Rural 2,00 ha",2.0,20000.0,Fazenda Xavier Chácara toda plana com acesso ao rio,500000.0,25.0,0,0,0,20280,0,Médio (1-10 ha),Baixo (≤500k)
/imovel/rural-4-quartos-venda-samambaia-sul-samambaia-df-rodovia-br-060-1103219,"RODOVIA BR 060, SAMAMBAIA SUL, SAMAMBAIA","Venda Rural 20,00 ha",20.0,200000.0,BR 060 - KM 21 - NO DF - ESCRITURADA - PODE PARCELAR RURAL - AIRBNB NO CERRADO - - 20 HECTARES - 30,1450000.0,7.0,4,2,0,20940,6,Grande (10-100 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-df140-km-11-941347,"DF140 KM 11, JARDIM BOTANICO, BRASILIA","Venda Rural 0,03 ha",0.03,300.0,"Chácara na DF 140,  em rua pavimentada!",1650000.0,5.0,0,0,0,26755,0,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-setor-tororo-brasilia-df-setor-mansoes-fazendarias-1178991,"Setor Mansoes Fazendarias, SETOR TORORO, BRASILIA","Venda Rural 1,22 ha",1.22,12200.0,"DF-140 _ KM 7,5",1240000.0,101.0,0,0,1,8274,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-zona-rural-ceilandia-df-rodovia-br-070-km-17-st-de-chacaras-agusmao-999731,"Rodovia BR 070, km 17 St de Chácaras A.Gusmão, ZONA RURAL, CEILANDIA","Venda Rural 6,05 ha",6.05,60500.0,,1800000.0,29.0,0,0,0,27088,0,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-planaltina-planaltina-df-df-230-ate-km-0010-682322,"DF 230 ATE KM 0,010, PLANALTINA, PLANALTINA","Venda Rural 7,24 ha",7.24,72400.0,"Sítio em Planaltina, DF",2200000.0,30.0,10,2,104,24663,12,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-nucleo-rural-lago-oeste-129441,"NUCLEO RURAL LAGO OESTE, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,"CHÁCARA PRONTA - MURADA - CASA, PISCINA - ENERGIA FOTOVOLTAICA",1790000.0,89.0,4,2,10,18046,6,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-engenho-das-lages-gama-df-travessa-sao-bento-1195128,"Travessa São Bento, ENGENHO DAS LAGES, GAMA","Venda Rural 10,40 ha",10.4,104000.0,BEIRA DA RODOVIA-acesso asfaltado,10000000.0,96.0,0,0,20,20576,0,Grande (10-100 ha),Muito Alto (>5M)
/imovel/rural-4-quartos-venda-paranoa-paranoa-df-sobradinho-dos-melos-274058,"SOBRADINHO DOS MELOS, PARANOA, PARANOA","Venda Rural 1,00 ha",1.0,10000.0,Terreno / Chácara - Plano ótimo para loteamento.,2350000.0,235.0,4,1,4,17954,5,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-aguas-lindas-de-goias-aguas-lindas-de-goias-go-aguas-lindas-de-goias-1161530,"AGUAS LINDAS DE GOIAS, AGUAS LINDAS DE GOIAS, AGUAS LINDAS DE GOIAS","Venda Rural 0,06 ha",0.06,600.0,Cozalzinho - Fazenda escriturada à venda - Águas Lindas de Goiás,12000000.0,20.0,4,0,10,CJ1704,4,Pequeno (≤1 ha),Muito Alto (>5M)
/imovel/rural-2-quartos-venda-jardim-botanico-brasilia-df-condominio-quinta-bela-vista-1119734,"Condomínio Quinta Bela Vista, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,"Chácara com 2 dormitórios, 20.000 m² por R$ 2.950.000 - Jardim Botânico",2950000.0,147.0,2,1,0,31.031,3,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-sobradinho-dos-melos-1182200,"SOBRADINHO DOS MELOS, PARANOA, PARANOA","Venda Rural 7,00 ha",7.0,70000.0,TERRENO DE 70.000 M² - A MARGEM DA DF 250 ÓTIMO LOCAL  TERRENO | 70.000 M² | MARGEM DA DF 250 | PARANOÁ,1200000.0,17.0,0,0,0,8818,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-zona-rural-ceilandia-df-alexandre-gusmao-gleba-2-chacara-118-a-1125715,"Alexandre Gusmao Gleba 2 Chacara 118 A, ZONA RURAL, CEILANDIA","Venda Rural 2,50 ha",2.5,25000.0,Chácara de LUXO a venda Núcleo Rural Alexandre Gusmão - DF,3500000.0,140.0,0,0,0,12604,0,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-3-quartos-venda-ponte-alta-gama-df-ponte-alta-norte-1144975,"Ponte Alta Norte, PONTE ALTA, GAMA","Venda Rural 0,00 ha",0.0,0.0,"Chácara, próximo a UNB Gama, casa sede com área de lazer, córrego,aceita permuta",2990000.0,115.0,3,1,0,23749,4,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-zona-rural-luziania-go-area-rural-828779,"Area Rural, ZONA RURAL, LUZIANIA","Venda Rural 42,00 ha",42.0,420000.0,FAZENDA COM NASCENTES DENTRO,1580000.0,3.0,0,0,3,24770,0,Grande (10-100 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-sobradinho-dos-melos-1137417,"SOBRADINHO DOS MELOS, PARANOA, PARANOA","Venda Rural 2,00 ha",2.0,20000.0,Chácara Paranoá DF -250 Plana Com Escritura e Registro.,750000.0,37.0,0,0,0,17954,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-zona-rural-santo-antonio-do-descoberto-go-area-rural-1074894,"Area Rural, ZONA RURAL, SANTO ANTONIO DO DESCOBERTO","Venda Rural 3,78 ha",3.78,37800.0,Chácara ESCRITURADA  e com água corrente,130000.0,3.0,0,0,10,11060,0,Médio (1-10 ha),Baixo (≤500k)
/imovel/rural-0-quartos-venda-engenho-das-lages-gama-df-br-060-km-32-agrovila-sede-da-acel-177344,"BR 060 KM 32 AGROVILA (SEDE DA ACEL), ENGENHO DAS LAGES, GAMA","Venda Rural 16,00 ha",16.0,160000.0,,950000.0,5.0,0,0,0,5580,0,Grande (10-100 ha),Médio (500k-1.5M)
/imovel/rural-4-quartos-venda-altiplano-leste-brasilia-df-rodovia-df-001-altiplano-leste-1122097,"Rodovia DF 001 Altiplano Leste, ALTIPLANO LESTE, BRASILIA","Venda Rural 3,00 ha",3.0,30000.0,"Altiplano Leste Chácara com 3ha, 3 casas, piscina, 100 m2 de rio.",3300000.0,110.0,4,1,5,17954,5,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-estancias-vila-rica-sobradinho-df-rodovia-br-020-1210324,"RODOVIA BR 020, ESTANCIAS VILA RICA, SOBRADINHO","Venda Rural 0,03 ha",0.03,300.0,"Condomínio Estâncias Vila Rica (Sobradinho) - Chácara com 20.600m², escriturada",1600000.0,5.0,5,2,2,8540 J,7,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-parque-estrela-dalva-v-luziania-go-rua-81-1113635,"Rua 81, PARQUE ESTRELA DALVA V, LUZIANIA","Venda Rural 1,02 ha",1.02,10200.0,61 3595-1212 CHACARA / 10 MIL M² / JARDIM INGA / ACEITA PERMUTA 61 3595-1212,600000.0,58.0,10,0,0,23202,10,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-4-quartos-venda-arniqueira-aguas-claras-df-sha-conjunto-1-chacara-61-1161110,"SHA Conjunto 1 Chacará 61, ARNIQUEIRA, AGUAS CLARAS","Venda Rural 0,08 ha",0.08,800.0,Chácara com 4 quartos suítes - Setor Habitacional Arniqueiras - Águas Claras/DF,1299000.0,1.0,4,4,0,CJ1704,8,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-3-quartos-venda-planaltina-planaltina-df-rodovia-df-130-810235,"RODOVIA DF 130, PLANALTINA, PLANALTINA","Venda Rural 4,00 ha",4.0,40000.0,,1190000.0,29.0,3,1,2,26699,4,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-3-quartos-venda-zona-rural-planaltina-df-zona-rural-936284,"Zona Rural, ZONA RURAL, PLANALTINA","Venda Rural 13,50 ha",13.5,135000.0,Núcleo Rural Fazenda Larga,2000000.0,14.0,3,0,0,5580,3,Grande (10-100 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-distrito-industrial-de-luziania-dial-luziania-go-quadra-42-1078807,"Quadra 42, DISTRITO INDUSTRIAL DE LUZIANIA DIAL, LUZIANIA","Venda Rural 0,12 ha",0.12,1200.0,Fazenda 25 Alqueires - Posto Nelore -  Luziania-GO  proximo cidade Luziania -GO,1800000.0,1.0,0,0,5,31488,0,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-250-1031501,"RODOVIA DF 250, PARANOA, PARANOA","Venda Rural 4,00 ha",4.0,40000.0,,300000.0,7.0,0,0,0,31097,0,Médio (1-10 ha),Baixo (≤500k)
/imovel/rural-2-quartos-venda-brazlandia-brazlandia-df-nucleo-rural-incra-7-1166987,"Núcleo Rural Incra 7, BRAZLANDIA, BRAZLANDIA","Venda Rural 0,05 ha",0.05,500.0,19Ha com muita Água no Incra 7 - melhor preço da região,1950000.0,3.0,2,1,0,24313,3,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-setor-oeste-gama-df-nucleo-rural-casa-grande--1148697,"Núcleo Rural Casa Grande , SETOR OESTE, GAMA","Venda Rural 2,00 ha",2.0,20000.0,Propicio para produção rural em pequena escala.,550000.0,27.0,4,3,20,20576,7,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-zona-rural-ceilandia-df-gleba-03-nucleo-rural-alexandre-gusmao-1193810,"Gleba 03 Nucleo Rural Alexandre Gusmao, ZONA RURAL, CEILANDIA","Venda Rural 6,00 ha",6.0,60000.0,Chácara beira da pista - 6 HA | Escriturada na  BR-080,3500000.0,58.0,0,0,0,24313,0,Médio (1-10 ha),Alto (1.5M-5M)
